,Company,Bar_Name,Reference_Number,Review_Date,Cocoa_Percentage,Company_Location,Rating,Bean_Type,Country,Flavor_Rating,Clusters,Cluster_Color
1561,Soul,Tanzania,1940,2017,80.0,Canada,3.5,Unknown,United Republic of Tanzania,Satisfactory,1,Light Purple
1562,Spagnvola,AgroCriso Plantation,793,2012,70.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory,3,Black
1563,Spagnvola,AgroCriso Plantation,793,2012,80.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory,1,Light Purple
1564,Spagnvola,AgroCriso Plantation,793,2012,75.0,U.S.A.,3.25,Unknown,Dominican Republic,Satisfactory,1,Light Purple
1565,Spencer,Dominican Republic,1932,2017,70.0,U.S.A.,3.75,Unknown,Dominican Republic,Praiseworthy,3,Black
1566,Spencer,Ecuador,1932,2017,70.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory,3,Black
1567,Spencer,Peru,1932,2017,70.0,U.S.A.,2.75,Unknown,Peru,Satisfactory,3,Black
1568,Spencer,"Dominican Republic, lot D82R",1792,2016,70.0,Australia,3.5,Unknown,Dominican Republic,Satisfactory,3,Black
1569,Spencer,"Ecuador, lot E432314L",1792,2016,70.0,Australia,3.75,Unknown,Ecuador,Praiseworthy,3,Black
1570,Spencer,"Madagascar, lot M0403R",1792,2016,70.0,Australia,3.75,Unknown,Madagascar,Praiseworthy,3,Black
1571,Spencer,Malekula Island,1434,2014,72.0,Australia,2.75,Trinitario,Vanuatu,Satisfactory,3,Black
1572,Sprungli (Felchlin),Alto Beni,1057,2013,70.0,Switzerland,3.0,Criollo,Bolivia,Satisfactory,3,Black
1573,SRSLY,Dominican Republic,1113,2013,70.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory,3,Black
1574,SRSLY,Dominican Republic,1121,2013,84.0,U.S.A.,2.25,Unknown,Dominican Republic,Disappointing,2,Dark Purple
1575,Starchild,"Bolivar, Arriba",1634,2015,70.0,U.S.A.,3.0,Forastero (Nacional),Ecuador,Satisfactory,3,Black
1576,Starchild,Hispaniola,1692,2015,70.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory,3,Black
1577,Starchild,Cacao Verapaz,1692,2015,70.0,U.S.A.,3.0,Unknown,Guatemala,Satisfactory,3,Black
1578,Starchild,Rio Tuma,1692,2015,70.0,U.S.A.,3.0,Trinitario (Amelonado),Nicaragua,Satisfactory,3,Black
1579,Starchild,Sambirano Valley,1696,2015,70.0,U.S.A.,3.0,Trinitario,Madagascar,Satisfactory,3,Black
1580,Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68.0,Switzerland,2.75,Trinitario,Brazil,Satisfactory,3,Black
1581,Stella (aka Bernrain),India,729,2011,72.0,Switzerland,3.25,Unknown,India,Satisfactory,3,Black
1582,Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory,2,Dark Purple
1583,Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory,3,Black
1584,StRita Supreme,"Samar, East Visayas region",939,2012,65.0,U.S.A.,2.5,Unknown,Philippines,Disappointing,0,Pink
1585,StRita Supreme,"Samar, East Visayas region",943,2012,70.0,U.S.A.,2.5,Unknown,Philippines,Disappointing,3,Black
1586,StRita Supreme,"Samar, East Visayas region",943,2012,75.0,U.S.A.,2.75,Unknown,Philippines,Satisfactory,1,Light Purple
1587,Sublime Origins,Sambirano,1157,2013,67.0,U.S.A.,2.75,Trinitario,Madagascar,Satisfactory,3,Black
1588,Sublime Origins,Moho Valley,1157,2013,78.0,U.S.A.,3.25,Trinitario,Belize,Satisfactory,1,Light Purple
1589,Summerbird,Peru,1800,2016,61.0,Denmark,2.5,"Criollo, Trinitario",Peru,Disappointing,0,Pink
1590,Summerbird,Peru,1800,2016,71.0,Denmark,3.0,"Criollo, Trinitario",Peru,Satisfactory,3,Black
1591,Suruca Chocolate,Venezuela,1796,2016,70.0,Venezuela,2.75,Unknown,Venezuela,Satisfactory,3,Black
1592,Suruca Chocolate,Venezuela,1796,2016,60.0,Venezuela,3.0,Unknown,Venezuela,Satisfactory,0,Pink
1593,Svenska Kakaobolaget,Sri Lanka,1618,2015,70.0,Sweden,2.75,"Criollo, Trinitario",Sri Lanka,Satisfactory,3,Black
1594,Szanto Tibor,Nacional,1668,2015,70.0,Hungary,3.25,Unknown,Ecuador,Satisfactory,3,Black
1595,Szanto Tibor,Baracoa,1704,2015,88.0,Hungary,3.25,Trinitario,Cuba,Satisfactory,2,Dark Purple
1596,Szanto Tibor,Ambolikapiky,1704,2015,70.0,Hungary,3.25,Trinitario,Madagascar,Satisfactory,3,Black
1597,Szanto Tibor,"Winak, Sumaco",1704,2015,70.0,Hungary,3.75,Forastero (Nacional),Ecuador,Praiseworthy,3,Black
1598,Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70.0,Hungary,3.25,Trinitario,Vietnam,Satisfactory,3,Black
1599,Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70.0,Hungary,3.5,Forastero (Parazinho),Brazil,Satisfactory,3,Black
1600,Szanto Tibor,Porcelana,1263,2014,70.0,Hungary,3.5,Criollo,Venezuela,Satisfactory,3,Black
1601,Szanto Tibor,Baracoa,1263,2014,70.0,Hungary,3.75,Trinitario,Cuba,Praiseworthy,3,Black
1602,Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,Satisfactory,3,Black
1603,Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,Satisfactory,3,Black
1604,Szanto Tibor,Cacao Blanco,1193,2013,70.0,Hungary,3.25,Unknown,Nicaragua,Satisfactory,3,Black
1605,Szanto Tibor,Santo Domingo,939,2012,70.0,Hungary,3.25,Unknown,Dominican Republic,Satisfactory,3,Black
1606,Szanto Tibor,Millot Plantation,939,2012,70.0,Hungary,3.25,Unknown,Madagascar,Satisfactory,3,Black
1607,Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70.0,Hungary,3.75,Unknown,Peru,Praiseworthy,3,Black
1608,Szanto Tibor,Crudo,761,2011,70.0,Hungary,3.0,Unknown,Venezuela,Satisfactory,3,Black
1609,Tabal,Costa Rica,1101,2013,70.0,U.S.A.,2.75,Unknown,Costa Rica,Satisfactory,3,Black
1610,Tabal,Dominican Republic,1101,2013,70.0,U.S.A.,2.75,Unknown,Dominican Republic,Satisfactory,3,Black
1611,Tabal,"Chiapas, Lacandon Jungle",1105,2013,70.0,U.S.A.,2.5,Unknown,Mexico,Disappointing,3,Black
1612,Tabal,Peru,1105,2013,70.0,U.S.A.,3.0,Unknown,Peru,Satisfactory,3,Black
1613,Tablette (aka Vanillabeans),Colombia,1450,2015,70.0,Japan,3.0,Unknown,Colombia,Satisfactory,3,Black
1614,Tablette (aka Vanillabeans),Papua,1450,2015,62.0,Japan,3.25,Unknown,Papua New Guinea,Satisfactory,0,Pink
1615,Tablette (aka Vanillabeans),Vietnam,1450,2015,60.0,Japan,3.25,Trinitario,Vietnam,Satisfactory,0,Pink
1616,Tablette (aka Vanillabeans),Trinidad,1680,2015,77.0,Japan,2.75,Trinitario,Trinidad and Tobago,Satisfactory,1,Light Purple
1617,Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70.0,Suriname,3.25,Trinitario,Suriname,Satisfactory,3,Black
1618,Taza,Belize,1271,2014,68.0,U.S.A.,3.0,Trinitario,Belize,Satisfactory,3,Black
1619,Taza,Alto Beni,785,2011,87.0,U.S.A.,3.25,Unknown,Bolivia,Satisfactory,2,Dark Purple
1620,Taza,Chiapan,451,2009,75.0,U.S.A.,2.75,Unknown,Mexico,Satisfactory,1,Light Purple
1621,Taza,"Dark, Stone Ground",180,2007,70.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory,3,Black
1622,TCHO,West Africa,1716,2016,62.0,U.S.A.,2.0,Forastero,West Africa,Unpleasant,0,Pink
1623,TCHO,Peru- Ecuador,915,2012,99.0,U.S.A.,3.25,Unknown,"Peru, Ecuador",Satisfactory,2,Dark Purple
1624,TCHO,TCHOPro 60.5,387,2009,60.0,U.S.A.,2.75,Unknown,Unknown,Satisfactory,0,Pink
1625,TCHO,TCHOPro 68,387,2009,68.0,U.S.A.,3.0,Unknown,Unknown,Satisfactory,3,Black
1626,TCHO,Chocolatey-beta,199,2008,70.0,U.S.A.,2.5,Forastero,Ghana,Disappointing,3,Black
1627,TCHO,Fruity-beta,280,2008,70.0,U.S.A.,2.5,Unknown,Peru,Disappointing,3,Black
1628,TCHO,Citrus-beta,280,2008,70.0,U.S.A.,2.75,Unknown,Madagascar,Satisfactory,3,Black
1629,TCHO,Nutty-beta,284,2008,70.0,U.S.A.,2.5,Unknown,Peru,Disappointing,3,Black
1630,Tejas,Concepcion,801,2012,70.0,U.S.A.,2.75,Unknown,Madagascar,Satisfactory,3,Black
1631,Tejas,Bayou Blend,801,2012,70.0,U.S.A.,3.0,Blend,"Ecuador, Mad., PNG",Satisfactory,3,Black
1632,Tejas,Aranama,805,2012,70.0,U.S.A.,3.0,Unknown,Papua New Guinea,Satisfactory,3,Black
1633,Tejas,Presidio,805,2012,70.0,U.S.A.,3.5,Unknown,Dominican Republic,Satisfactory,3,Black
1634,Tejas,"La Bahia, w/ cane juice",817,2012,70.0,U.S.A.,3.25,Unknown,Ecuador,Satisfactory,3,Black
1635,Tejas,Capistrano,821,2012,70.0,U.S.A.,2.0,Unknown,Peru,Unpleasant,3,Black
1636,Tejas,"La Bahia, w/ cane sugar",825,2012,70.0,U.S.A.,3.25,Unknown,Ecuador,Satisfactory,3,Black
1637,Tejas,San Jose,829,2012,70.0,U.S.A.,2.75,Unknown,Bolivia,Satisfactory,3,Black
1638,Tejas,Capistrano*,829,2012,70.0,U.S.A.,3.0,Unknown,Madagascar,Satisfactory,3,Black
1639,Tejas,Espada,833,2012,70.0,U.S.A.,3.25,Unknown,Mexico,Satisfactory,3,Black
1640,Tejas,Espada,967,2012,70.0,U.S.A.,2.75,Unknown,Brazil,Satisfactory,3,Black
1641,Tejas,Concepcion*,971,2012,80.0,U.S.A.,3.0,Unknown,Venezuela,Satisfactory,1,Light Purple
1642,Tejas,San Jose,971,2012,67.0,U.S.A.,3.25,Unknown,Bolivia,Satisfactory,3,Black
1643,Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70.0,U.S.A.,3.5,Forastero (Parazinho),Brazil,Satisfactory,3,Black
1644,Terroir,Peru,1478,2015,70.0,U.S.A.,2.75,Unknown,Peru,Satisfactory,3,Black
1645,Terroir,Belize,1478,2015,70.0,U.S.A.,3.75,Trinitario,Belize,Praiseworthy,3,Black
1646,Terroir,Madagascar,1478,2015,70.0,U.S.A.,3.75,Trinitario,Madagascar,Praiseworthy,3,Black
1647,Terroir,Ecuador,1482,2015,70.0,U.S.A.,3.25,Unknown,Ecuador,Satisfactory,3,Black
1648,Terroir,Oko Caribe,1554,2015,70.0,U.S.A.,3.5,Unknown,Dominican Republic,Satisfactory,3,Black
1649,Terroir,Guatemala,1558,2015,70.0,U.S.A.,3.75,Trinitario,Guatemala,Praiseworthy,3,Black
1650,Terroir,Ecuador,1323,2014,77.0,U.S.A.,3.25,Unknown,Ecuador,Satisfactory,1,Light Purple
1651,Terroir,Madagascar,1323,2014,67.0,U.S.A.,3.75,Trinitario,Madagascar,Praiseworthy,3,Black
1652,Terroir,Uganda,1323,2014,73.0,U.S.A.,3.75,Forastero,Uganda,Praiseworthy,3,Black
1653,The Barn,Peru,1614,2015,70.0,Sweden,3.0,Unknown,Peru,Satisfactory,3,Black
1654,Theo,Congo w/ nibs,903,2012,65.0,U.S.A.,3.25,Forastero,Congo,Satisfactory,0,Pink
1655,Theo,Madagascar,162,2007,65.0,U.S.A.,3.5,Trinitario,Madagascar,Satisfactory,0,Pink
1656,Theo,Ivory Coast,184,2007,75.0,U.S.A.,2.5,Unknown,Ivory Coast,Disappointing,1,Light Purple
1657,Theo,"Ghana, Kumasi",184,2007,84.0,U.S.A.,3.0,Forastero,Ghana,Satisfactory,2,Dark Purple
1658,Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,91.0,U.S.A.,2.0,Blend,Venezuela,Unpleasant,2,Dark Purple
1659,Theo,"Ghana, Panama, Ecuador",188,2007,75.0,U.S.A.,3.0,Blend,"Ghana, Panama, Ecuador",Satisfactory,1,Light Purple
1660,Theobroma,"Piura Select, Cacao Blanc",1684,2015,70.0,Japan,3.25,Unknown,Peru,Satisfactory,3,Black
1661,Timo A. Meyer,"Belize, med roast",1836,2016,72.0,Germany,3.75,"Trinitario, TCGA",Belize,Praiseworthy,3,Black
1662,To'ak (Ecuatoriana),Manabi,1418,2014,81.0,Ecuador,3.25,Forastero (Nacional),Ecuador,Satisfactory,1,Light Purple
1663,Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,70.0,France,4.0,Trinitario,Trinidad and Tobago,Premium,3,Black
1664,Tocoti,"Wild Bolivian, Jungle Love",927,2012,77.0,U.S.A.,3.0,Criollo,Bolivia,Satisfactory,1,Light Purple
1665,Tocoti,Venezuela,789,2011,72.0,U.S.A.,2.75,Unknown,Venezuela,Satisfactory,3,Black
1666,Tocoti,Dominican Republic,789,2011,74.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory,1,Light Purple
1667,Treehouse,Conacado,1239,2014,72.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory,3,Black
1668,Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72.0,Madagascar,3.5,Unknown,Madagascar,Satisfactory,3,Black
1669,twenty-four blackbirds,Oko Caribe,1700,2015,75.0,U.S.A.,2.75,Unknown,Dominican Republic,Satisfactory,1,Light Purple
1670,twenty-four blackbirds,"Cedeno, lot 271",1700,2015,75.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory,1,Light Purple
1671,twenty-four blackbirds,Madagascar,1235,2014,75.0,U.S.A.,3.5,Trinitario,Madagascar,Satisfactory,1,Light Purple
1672,twenty-four blackbirds,Dominican Republic,1022,2013,68.0,U.S.A.,3.25,Unknown,Dominican Republic,Satisfactory,3,Black
1673,twenty-four blackbirds,Palos Blancos,1026,2013,75.0,U.S.A.,2.5,Unknown,Bolivia,Disappointing,1,Light Purple
1674,twenty-four blackbirds,Dominican Republic,753,2011,73.0,U.S.A.,2.75,Unknown,Dominican Republic,Satisfactory,3,Black
1675,Two Ravens,Peru,1740,2016,60.0,U.S.A.,3.0,Criollo,Peru,Satisfactory,0,Pink
1676,Un Dimanche A Paris,Dominican Republic,709,2011,63.0,France,3.75,Unknown,Dominican Republic,Praiseworthy,0,Pink
1677,Undone,Matagalpa,1438,2014,74.0,U.S.A.,2.75,Unknown,Nicaragua,Satisfactory,1,Light Purple
1678,Undone,Nourish,1438,2014,70.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory,3,Black
1679,Upchurch,"Madagascar, Sassy Bar",1752,2016,72.0,U.S.A.,3.0,Trinitario,Madagascar,Satisfactory,3,Black
1680,Upchurch,"Tanzania, Party Bar",1752,2016,72.0,U.S.A.,3.25,Unknown,United Republic of Tanzania,Satisfactory,3,Black
1681,Urzi,"Sur del Lago, Merida",1327,2014,65.0,Italy,3.25,Trinitario,Venezuela,Satisfactory,0,Pink
1682,Valrhona,"Piura, Illanka, Quemazon",1510,2015,63.0,France,4.0,Unknown,Peru,Premium,0,Pink
1683,Valrhona,"Andoa, Grand Cru blend",1145,2013,70.0,France,3.5,Unknown,Unknown,Satisfactory,3,Black
1684,Valrhona,"Loma Sotavento, 2013",1153,2013,64.0,France,3.5,Unknown,Dominican Republic,Satisfactory,0,Pink
1685,Valrhona,"Otucan, Grand Cru",931,2012,69.0,France,4.0,Unknown,Venezuela,Premium,3,Black
1686,Valrhona,Caraque,709,2011,56.0,France,3.25,Unknown,Unknown,Satisfactory,0,Pink
1687,Valrhona,"Porcelana, Pedegral",757,2011,64.0,France,4.0,Criollo,Venezuela,Premium,0,Pink
1688,Valrhona,Tainori,327,2009,64.0,France,3.75,Unknown,Dominican Republic,Praiseworthy,0,Pink
1689,Valrhona,Alpaco,370,2009,66.0,France,3.75,Unknown,Ecuador,Praiseworthy,0,Pink
1690,Valrhona,Nyangbo,395,2009,68.0,France,3.5,Forastero,Ghana,Satisfactory,3,Black
1691,Valrhona,Araguani,117,2007,72.0,France,3.0,Blend,"Venezuela, Carribean",Satisfactory,3,Black
1692,Valrhona,Chuao 2002 P.,129,2007,65.0,France,3.75,Trinitario,Venezuela,Praiseworthy,0,Pink
1693,Valrhona,Manjari,129,2007,64.0,France,4.0,"Criollo, Trinitario",Madagascar,Premium,0,Pink
1694,Valrhona,Le Noir Extra Amer,147,2007,85.0,France,1.5,Unknown,Unknown,Unpleasant,2,Dark Purple
1695,Valrhona,Abinao,153,2007,85.0,France,2.5,Forastero,West Africa,Disappointing,2,Dark Purple
1696,Valrhona,Le Noir Amer,157,2007,71.0,France,2.75,Forastero,West Africa,Satisfactory,3,Black
1697,Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,64.0,France,3.25,Criollo (Porcelana),Venezuela,Satisfactory,0,Pink
1698,Valrhona,Caraibe,63,2006,66.0,France,3.0,Trinitario,Carribean,Satisfactory,0,Pink
1699,Valrhona,Guanaja,63,2006,70.0,France,4.0,"Criollo, Trinitario",South America,Premium,3,Black
1700,Valrhona,Gran Couva 2005 P.,75,2006,64.0,France,2.5,Trinitario,Trinidad and Tobago,Disappointing,0,Pink
1701,Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,64.0,France,3.0,Criollo (Porcelana),Venezuela,Satisfactory,0,Pink
1702,Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,64.0,France,3.5,Trinitario,Madagascar,Satisfactory,0,Pink
1703,Vanleer (Barry Callebaut),Manhattan,963,2012,72.0,U.S.A.,2.5,Forastero,Ghana,Disappointing,3,Black
1704,Vanleer (Barry Callebaut),Napa,963,2012,65.0,U.S.A.,2.75,Forastero,Ghana,Satisfactory,0,Pink
1705,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72.0,Madagascar,2.75,Trinitario,Madagascar,Satisfactory,3,Black
1706,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76.0,Madagascar,2.75,Trinitario,Madagascar,Satisfactory,1,Light Purple
1707,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80.0,Madagascar,2.75,Trinitario,Madagascar,Satisfactory,1,Light Purple
1708,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70.0,Madagascar,3.0,Trinitario,Madagascar,Satisfactory,3,Black
1709,Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,68.0,Madagascar,3.0,Trinitario,Madagascar,Satisfactory,3,Black
1710,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64.0,Madagascar,3.25,Trinitario,Madagascar,Satisfactory,0,Pink
1711,Vicuna,Palos Blancos,1470,2015,70.0,U.S.A.,3.25,Unknown,Bolivia,Satisfactory,3,Black
1712,Vicuna,Palos Blancos + nibs,1470,2015,70.0,U.S.A.,3.25,Unknown,Bolivia,Satisfactory,3,Black
1713,Videri,Dominican Republic,1211,2014,90.0,U.S.A.,3.25,Unknown,Dominican Republic,Satisfactory,2,Dark Purple
1714,Videri,Trinidad,1211,2014,75.0,U.S.A.,3.5,Trinitario,Trinidad and Tobago,Satisfactory,1,Light Purple
1715,Videri,Mindo,1227,2014,75.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory,1,Light Purple
1716,Videri,Dark,1117,2013,90.0,U.S.A.,3.75,Unknown,Central and S. America,Praiseworthy,2,Dark Purple
1717,Videri,Classic,991,2012,70.0,U.S.A.,3.25,Unknown,Central and S. America,Satisfactory,3,Black
1718,Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,70.0,France,3.5,Trinitario,Vietnam,Satisfactory,3,Black
1719,Vintage Plantations,San Martin,1205,2014,75.0,U.S.A.,3.0,Unknown,Peru,Satisfactory,1,Light Purple
1720,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,100.0,U.S.A.,2.0,Forastero (Arriba),Ecuador,Unpleasant,2,Dark Purple
1721,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,90.0,U.S.A.,2.0,Forastero (Arriba),Ecuador,Unpleasant,2,Dark Purple
1722,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,75.0,U.S.A.,3.0,Forastero (Arriba),Ecuador,Satisfactory,1,Light Purple
1723,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,65.0,U.S.A.,3.0,Forastero (Arriba),Ecuador,Satisfactory,0,Pink
1724,Violet Sky,Sambirano Valley,1458,2015,77.0,U.S.A.,2.75,Trinitario,Madagascar,Satisfactory,1,Light Purple
1725,Violet Sky,Moho River Valley,1458,2015,77.0,U.S.A.,3.0,"Criollo, Trinitario",Belize,Satisfactory,1,Light Purple
1726,Violet Sky,Cuyagua,1458,2015,77.0,U.S.A.,3.0,Criollo,Venezuela,Satisfactory,1,Light Purple
1727,Violet Sky,Peru,1458,2015,77.0,U.S.A.,3.25,"Criollo, Trinitario",Peru,Satisfactory,1,Light Purple
1728,Violet Sky,Cahabon,1502,2015,77.0,U.S.A.,2.75,Trinitario,Guatemala,Satisfactory,1,Light Purple
1729,Vivra,Peru,1720,2016,70.0,U.S.A.,2.5,Unknown,Peru,Disappointing,3,Black
1730,Vivra,Ocumare,1720,2016,70.0,U.S.A.,2.5,Unknown,Venezuela,Disappointing,3,Black
1731,Vivra,Dominican Republic,1724,2016,70.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory,3,Black
1732,Wellington Chocolate Factory,Conacado,1756,2016,70.0,New Zealand,3.5,Trinitario,Dominican Republic,Satisfactory,3,Black
1733,Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,70.0,New Zealand,3.5,Unknown,Peru,Satisfactory,3,Black
1734,Whittakers,Ghana,733,2011,72.0,New Zealand,2.5,Forastero,Ghana,Disappointing,3,Black
1735,Wilkie's Organic,Amazonas,1169,2013,75.0,Ireland,2.5,Criollo,Peru,Disappointing,1,Light Purple
1736,Wilkie's Organic,Amazonas,1169,2013,89.0,Ireland,2.75,Criollo,Peru,Satisfactory,2,Dark Purple
1737,Wilkie's Organic,Tumbes,1169,2013,75.0,Ireland,3.25,Criollo,Peru,Satisfactory,1,Light Purple
1738,Wilkie's Organic,Amazonas w/ nibs,1173,2013,75.0,Ireland,2.75,Criollo,Peru,Satisfactory,1,Light Purple
1739,Willie's Cacao,Los Llanos,1848,2016,70.0,U.K.,4.0,Unknown,Colombia,Premium,3,Black
1740,Willie's Cacao,Los Llanos,1227,2014,88.0,U.K.,3.0,Trinitario,Colombia,Satisfactory,2,Dark Purple
1741,Willie's Cacao,"Java, Indonesian Black",1109,2013,100.0,U.K.,2.25,Unknown,Indonesia,Disappointing,2,Dark Purple
1742,Willie's Cacao,Sambirano,593,2010,71.0,U.K.,3.0,Trinitario,Madagascar,Satisfactory,3,Black
1743,Willie's Cacao,Hacienda Las Trincheras,593,2010,72.0,U.K.,3.5,Unknown,Venezuela,Satisfactory,3,Black
1744,Willie's Cacao,Java,593,2010,69.0,U.K.,3.75,Unknown,Indonesia,Praiseworthy,3,Black
1745,Willie's Cacao,San Martin,457,2009,70.0,U.K.,3.0,Unknown,Peru,Satisfactory,3,Black
1746,Willie's Cacao,Rio Caribe,457,2009,72.0,U.K.,3.25,Trinitario,Venezuela,Satisfactory,3,Black
1747,Wm,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,74.0,U.S.A.,3.0,Criollo,Venezuela,Satisfactory,1,Light Purple
1748,Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,76.0,U.S.A.,3.5,Unknown,Bolivia,Satisfactory,1,Light Purple
1749,Wm,"Ghana, 2013, batch 129",1916,2016,75.0,U.S.A.,3.75,Unknown,Ghana,Praiseworthy,1,Light Purple
1750,Woodblock,"Maranon, Cajamarca",1243,2014,70.0,U.S.A.,3.0,Forastero (Nacional),Peru,Satisfactory,3,Black
1751,Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,70.0,U.S.A.,3.25,Unknown,Ecuador,Satisfactory,3,Black
1752,Woodblock,Gran Couva,1042,2013,70.0,U.S.A.,3.5,Trinitario,Trinidad and Tobago,Satisfactory,3,Black
1753,Woodblock,Ecuador,825,2012,70.0,U.S.A.,2.5,Unknown,Ecuador,Disappointing,3,Black
1754,Woodblock,Costa Rica,825,2012,70.0,U.S.A.,3.0,Unknown,Costa Rica,Satisfactory,3,Black
1755,Woodblock,Sambirano,951,2012,70.0,U.S.A.,3.25,Trinitario,Madagascar,Satisfactory,3,Black
1756,Woodblock,Ocumare,741,2011,70.0,U.S.A.,4.0,Unknown,Venezuela,Premium,3,Black
1757,Woodblock,La Red,769,2011,70.0,U.S.A.,3.5,Unknown,Dominican Republic,Satisfactory,3,Black
1758,Xocolat,Hispaniola,1057,2013,66.0,Domincan Republic,3.0,Unknown,Dominican Republic,Satisfactory,0,Pink
1759,Xocolla,"Sambirano, batch 170102",1948,2017,70.0,U.S.A.,2.75,Unknown,Madagascar,Satisfactory,3,Black
1760,Xocolla,"Hispaniola, batch 170104",1948,2017,70.0,U.S.A.,2.5,Unknown,Dominican Republic,Disappointing,3,Black
1761,Zak's,"Papua New Guinea, Batch 2",1574,2015,70.0,U.S.A.,3.0,Unknown,Papua New Guinea,Satisfactory,3,Black
1762,Zak's,"Dominican Republic, Batch D2",1578,2015,70.0,U.S.A.,3.25,Unknown,Dominican Republic,Satisfactory,3,Black
1763,Zak's,"Madagascar, Batch 2",1578,2015,70.0,U.S.A.,3.25,Trinitario,Madagascar,Satisfactory,3,Black
1764,Zak's,"Peru, Batch 1",1578,2015,70.0,U.S.A.,3.25,Unknown,Peru,Satisfactory,3,Black
1765,Zak's,"Belize, Batch 2",1578,2015,70.0,U.S.A.,3.5,Trinitario,Belize,Satisfactory,3,Black
1766,Zak's,"House Blend, Batch 2",1582,2015,60.0,U.S.A.,3.0,Unknown,Unknown,Satisfactory,0,Pink
1767,Zart Pralinen,"Millot P., Ambanja",1820,2016,70.0,Austria,3.5,"Criollo, Trinitario",Madagascar,Satisfactory,3,Black
1768,Zart Pralinen,UNOCACE,1824,2016,70.0,Austria,2.75,Nacional (Arriba),Ecuador,Satisfactory,3,Black
1769,Zart Pralinen,San Juan Estate,1824,2016,85.0,Austria,2.75,Trinitario,Trinidad and Tobago,Satisfactory,2,Dark Purple
1770,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,85.0,Austria,3.0,"Criollo, Trinitario",United Republic of Tanzania,Satisfactory,2,Dark Purple
1771,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,70.0,Austria,3.5,"Criollo, Trinitario",United Republic of Tanzania,Satisfactory,3,Black
1772,Zart Pralinen,"San Juan Estate, Gran Couva",1880,2016,78.0,Austria,3.5,Trinitario,Trinidad and Tobago,Satisfactory,1,Light Purple
1773,Zokoko,Guadalcanal,1716,2016,78.0,Australia,3.75,Unknown,Solomon Islands,Praiseworthy,1,Light Purple
1774,Zokoko,Goddess Blend,1780,2016,65.0,Australia,3.25,Unknown,Unknown,Satisfactory,0,Pink
1775,Zokoko,Alto Beni,697,2011,68.0,Australia,3.5,Unknown,Bolivia,Satisfactory,3,Black
1776,Zokoko,Tokiala,701,2011,66.0,Australia,3.5,Trinitario,Papua New Guinea,Satisfactory,0,Pink
